"","x"
"1009",9.65909947226054e-05
"1010",0.000105880216235182
"1011",0.000119848409325881
"1012",0.000137631232084668
"1013",0.000157318005968859
"1014",0.000176204919546542
"1015",0.000191273526917583
"1016",0.000199802229810495
"1017",0.000199959309944507
"1018",0.000191210914255786
"1019",0.000174422411915953
"1020",0.00015162554265945
"1021",0.000125530423631351
"1022",9.8936829798061e-05
"1023",7.42141604022561e-05
"1024",5.29738516558853e-05
"1025",3.59777002159996e-05
"1026",2.32471516853312e-05
"1027",1.42905523802833e-05
"1028",8.3571318769981e-06
"1029",4.64928485791576e-06
"1030",2.4605489377739e-06
"1031",1.23878384971352e-06
"1032",5.93311413403659e-07
"1033",2.70337850269889e-07
"1034",1.17190651287204e-07
"1035",4.83376371696132e-08
"1036",1.35220140336987e-12
"1037",4.69020262704292e-12
"1038",1.54779428189079e-11
"1039",4.85932592806015e-11
"1040",1.45133154515219e-10
"1041",4.12363016835614e-10
"1042",1.11458782426976e-09
"1043",2.86597594954334e-09
"1044",7.01066980263062e-09
"1045",1.63148709716548e-08
"1046",3.61208315087302e-08
"1047",7.60852728332602e-08
"1048",1.52489360251113e-07
"1049",2.90813271019603e-07
"1050",5.27816022354402e-07
"1051",9.11863808586527e-07
"1052",1.49997394316437e-06
"1053",2.35036688031093e-06
"1054",3.51057543290949e-06
"1055",5.00335762592352e-06
"1056",6.81523637825964e-06
"1057",8.89428265212707e-06
"1058",1.11633510826215e-05
"1059",1.35513836421444e-05
"1060",1.60388034094063e-05
"1061",1.87051433686006e-05
"1062",2.17608250017905e-05
"1063",2.55436142522126e-05
"1064",3.04659793283523e-05
"1065",3.69125818371444e-05
"1066",4.51050412751561e-05
"1067",5.49688687292662e-05
"1068",6.60482270562826e-05
"1069",7.75113614697396e-05
"1070",8.82699431547016e-05
"1071",9.72022955424676e-05
"1072",0.000103433685809886
"1073",0.000106600592172207
"1074",0.000107021599873646
"1075",0.000105718095798066
"1076",0.000104265500233553
"1077",0.000104496667011592
"1078",0.000108111483472616
"1079",0.000116266270970269
"1080",0.000129225407814861
"1081",0.000146157649338576
"1082",0.000165147034630613
"1083",0.000183454703528095
"1084",0.000198009650278514
"1085",0.000206034199146682
"1086",0.000205650500608578
"1087",0.000196298784184144
"1088",0.000178843409087723
"1089",0.000155338078472673
"1090",0.000128530215123928
"1091",0.000101261605084791
"1092",7.59381272510475e-05
"1093",5.41951357035239e-05
"1094",3.68032488035164e-05
"1095",2.37792159918749e-05
"1096",1.46173335105825e-05
"1097",8.5483325306037e-06
"1098",4.75584843180783e-06
"1099",2.5171262178264e-06
"1100",1.26740663738938e-06
"1101",6.07117670903939e-07
"1102",2.76694087856578e-07
"1103",1.19988888171309e-07
"1104",4.95192217168379e-08
"1105",1.74594960818176e-12
"1106",6.05410858457626e-12
"1107",1.99749374094013e-11
"1108",6.27027411916863e-11
"1109",1.87253862521539e-10
"1110",5.31995981464784e-10
"1111",1.43785788428321e-09
"1112",3.69704301679683e-09
"1113",9.04332897362721e-09
"1114",2.1044834104156e-08
"1115",4.65927881030642e-08
"1116",9.81446715076864e-08
"1117",1.96705717278042e-07
"1118",3.75153627899987e-07
"1119",6.80927462935218e-07
"1120",1.17645781280788e-06
"1121",1.93535276560571e-06
"1122",3.03275975015831e-06
"1123",4.52991841102676e-06
"1124",6.45571444830304e-06
"1125",8.79132008763922e-06
"1126",1.14662833584587e-05
"1127",1.43739173420685e-05
"1128",1.74093313597397e-05
"1129",2.05252371642173e-05
"1130",2.37909814339988e-05
"1131",2.743278612719e-05
"1132",3.18317929964285e-05
"1133",3.74637191005347e-05
"1134",4.47796646398096e-05
"1135",5.4048673761846e-05
"1136",6.52029451531973e-05
"1137",7.77383097120557e-05
"1138",9.07185427244683e-05
"1139",0.000102909054722621
"1140",0.000113027447662989
"1141",0.000120057068363653
"1142",0.000123540930268919
"1143",0.000123770005454317
"1144",0.000121804593441544
"1145",0.000119310867039019
"1146",0.000118240513939295
"1147",0.000120415731463062
"1148",0.000127099848814115
"1149",0.000138638907125381
"1150",0.000154255785219011
"1151",0.000172063798737521
"1152",0.000189333191547073
"1153",0.000202986962780423
"1154",0.000210231504578344
"1155",0.000209168436130187
"1156",0.000199218037402988
"1157",0.000181229417296683
"1158",0.000157247793576894
"1159",0.000130018470352117
"1160",0.00010238509927321
"1161",7.67561980693275e-05
"1162",5.47677652731287e-05
"1163",3.71875934164295e-05
"1164",2.40261314609631e-05
"1165",1.47689818667301e-05
"1166",8.63731398466328e-06
"1167",4.80572077322303e-06
"1168",2.54383646481044e-06
"1169",1.28109044283151e-06
"1170",6.13836776457074e-07
"1171",2.79867023405098e-07
"1172",1.21437666584293e-07
"1173",5.01640661635626e-08
"1174",2.22768667478016e-12
"1175",7.72099931765291e-12
"1176",2.54672580183259e-11
"1177",7.99272518797767e-11
"1178",2.38656563293298e-10
"1179",6.77954483285294e-10
"1180",1.83218531431321e-09
"1181",4.71062853763826e-09
"1182",1.15221134503778e-08
"1183",2.68124623637693e-08
"1184",5.93615026257136e-08
"1185",1.25041871237831e-07
"1186",2.50620116457466e-07
"1187",4.77998001459539e-07
"1188",8.67647823054867e-07
"1189",1.49917296050282e-06
"1190",2.46645557047928e-06
"1191",3.86535344436114e-06
"1192",5.77390954844511e-06
"1193",8.22855152620736e-06
"1194",1.12038751484304e-05
"1195",1.46064628468411e-05
"1196",1.82925548685824e-05
"1197",2.21137923875807e-05
"1198",2.5985135922664e-05
"1199",2.99572786914778e-05
"1200",3.42670065229264e-05
"1201",3.93376504692218e-05
"1202",4.57108029026971e-05
"1203",5.39093211239687e-05
"1204",6.42561502288644e-05
"1205",7.66964009075455e-05
"1206",9.06826194801981e-05
"1207",0.000105177585967971
"1208",0.000118802244165989
"1209",0.000130113403701825
"1210",0.000137950024756267
"1211",0.000141755911856277
"1212",0.000141784494027763
"1213",0.00013912052522597
"1214",0.000135502828201122
"1215",0.000132982741043671
"1216",0.00013348871239573
"1217",0.000138383293614745
"1218",0.000148099451219376
"1219",0.0001619352848463
"1220",0.00017806972741861
"1221",0.000193829152229764
"1222",0.000206180343669028
"1223",0.000212356775011809
"1224",0.00021046716021888
"1225",0.000199918755379611
"1226",0.000181531108105489
"1227",0.000157309647732717
"1228",0.000129956849871706
"1229",0.000102276725733172
"1230",7.66454330600877e-05
"1231",5.467554164297e-05
"1232",3.71199614664931e-05
"1233",2.39811579910086e-05
"1234",1.47415405677219e-05
"1235",8.6219083447131e-06
"1236",4.79780506750647e-06
"1237",2.54017847064099e-06
"1238",1.27963932286536e-06
"1239",6.13414444894456e-07
"1240",2.79859309944403e-07
"1241",1.2155679601759e-07
"1242",5.02927895176553e-08
"1243",2.80946951054181e-12
"1244",9.73060336531505e-12
"1245",3.20820141439305e-11
"1246",1.00657718533592e-10
"1247",3.0049155655081e-10
"1248",8.53469736356546e-10
"1249",2.30622569917445e-09
"1250",5.92883114823534e-09
"1251",1.45007812975329e-08
"1252",3.3742338867143e-08
"1253",7.47020029937226e-08
"1254",1.57355219878551e-07
"1255",3.15391108587612e-07
"1256",6.01557452891081e-07
"1257",1.09199799792378e-06
"1258",1.88697860792979e-06
"1259",3.10479997425841e-06
"1260",4.86630441044242e-06
"1261",7.26986668086038e-06
"1262",1.03611251049011e-05
"1263",1.41068230233114e-05
"1264",1.83856759055372e-05
"1265",2.30084028548319e-05
"1266",2.77721864091651e-05
"1267",3.25424878654637e-05
"1268",3.73409452939746e-05
"1269",4.24076567081497e-05
"1270",4.82050231247799e-05
"1271",5.53414924003281e-05
"1272",6.44159173081135e-05
"1273",7.58114659863077e-05
"1274",8.94935351460717e-05
"1275",0.000104879146634766
"1276",0.000120837805563272
"1277",0.000135853117203831
"1278",0.000148326596496748
"1279",0.000156955059879112
"1280",0.000161080175946275
"1281",0.000160908177120762
"1282",0.000157531502440555
"1283",0.0001527392015626
"1284",0.000148657770243293
"1285",0.000147300700447649
"1286",0.000150117942435245
"1287",0.000157632256433105
"1288",0.000169237358902875
"1289",0.000183214792291436
"1290",0.000196995544357669
"1291",0.000207641681319469
"1292",0.000212458329836679
"1293",0.000209590111074801
"1294",0.00019843896208106
"1295",0.000179781011314786
"1296",0.000155550845358276
"1297",0.000128367550939113
"1298",0.000100954104885429
"1299",7.5619400418712e-05
"1300",5.39285752396568e-05
"1301",3.6607631824762e-05
"1302",2.3649355396206e-05
"1303",1.45384073383595e-05
"1304",8.50432350020129e-06
"1305",4.73349408793913e-06
"1306",2.50700919863183e-06
"1307",1.26357080413503e-06
"1308",6.06159626534921e-07
"1309",2.76854497350989e-07
"1310",1.20455294944359e-07
"1311",4.99701749792767e-08
"1312",3.50360155075197e-12
"1313",1.21216446991489e-11
"1314",3.99397345724405e-11
"1315",1.25258296934563e-10
"1316",3.73817020043489e-10
"1317",1.06148606915234e-09
"1318",2.86780690284611e-09
"1319",7.37151462164642e-09
"1320",1.80274153320159e-08
"1321",4.1945453901977e-08
"1322",9.28585575400094e-08
"1323",1.95597225634183e-07
"1324",3.92043844852416e-07
"1325",7.47787075205416e-07
"1326",1.35753362695348e-06
"1327",2.34604298679427e-06
"1328",3.86059693727488e-06
"1329",6.05175097055123e-06
"1330",9.04215744571585e-06
"1331",1.28886122286217e-05
"1332",1.7548755022917e-05
"1333",2.28682022727125e-05
"1334",2.86029513941792e-05
"1335",3.44835459224266e-05
"1336",4.03126056190194e-05
"1337",4.60703857926139e-05
"1338",5.1990895763465e-05
"1339",5.85702738746429e-05
"1340",6.64827706662034e-05
"1341",7.64059804006916e-05
"1342",8.87891277050584e-05
"1343",0.000103626260065479
"1344",0.000120309426842901
"1345",0.000137627147907294
"1346",0.000153938668105747
"1347",0.000167501887617938
"1348",0.000176879040954334
"1349",0.00018131008088344
"1350",0.000180945088711934
"1351",0.000176865441548152
"1352",0.000170883952902635
"1353",0.000165172715836058
"1354",0.000161804070827297
"1355",0.000162299488659838
"1356",0.000167271666821342
"1357",0.000176228881393535
"1358",0.000187591733109323
"1359",0.000198944236590347
"1360",0.000207495314407271
"1361",0.000210666439952424
"1362",0.000206667199518725
"1363",0.000194902448963648
"1364",0.000176091979666716
"1365",0.000152069819074723
"1366",0.000125332690627432
"1367",9.84827383698303e-05
"1368",7.37280488083194e-05
"1369",5.2563281779211e-05
"1370",3.56759984423725e-05
"1371",2.30476754837585e-05
"1372",1.41704305940987e-05
"1373",8.29122998930475e-06
"1374",4.6167423517138e-06
"1375",2.44660042311349e-06
"1376",1.23415857163971e-06
"1377",5.92775685059687e-07
"1378",2.71239196349713e-07
"1379",1.18346738842803e-07
"1380",4.93155044264643e-08
"1381",4.32298991723225e-12
"1382",1.49314563402346e-11
"1383",4.91504632850491e-11
"1384",1.54049657490418e-10
"1385",4.5954101829693e-10
"1386",1.30448061312307e-09
"1387",3.52341067351156e-09
"1388",9.05491261974589e-09
"1389",2.21408874196698e-08
"1390",5.15107435095801e-08
"1391",1.14025517713269e-07
"1392",2.40173473707378e-07
"1393",4.81386553480494e-07
"1394",9.18224913021241e-07
"1395",1.66705024800064e-06
"1396",2.88122074841502e-06
"1397",4.74190471319569e-06
"1398",7.4344860063796e-06
"1399",1.1110219815524e-05
"1400",1.5839303483232e-05
"1401",2.15691448716211e-05
"1402",2.81068836637813e-05
"1403",3.51440974039064e-05
"1404",4.23315991047385e-05
"1405",4.9394466231058e-05
"1406",5.62574394964199e-05
"1407",6.31368445877176e-05
"1408",7.05547871945476e-05
"1409",7.92478684692054e-05
"1410",8.99732488152562e-05
"1411",0.000103251162432946
"1412",0.000119113399175548
"1413",0.000136940298197835
"1414",0.000155456359309189
"1415",0.000172915550888012
"1416",0.000187450366504524
"1417",0.000197501722224916
"1418",0.000202212017584202
"1419",0.000201667345049884
"1420",0.000196917762213382
"1421",0.000189769871426961
"1422",0.000182407286750151
"1423",0.000176930487638245
"1424",0.000174912768027693
"1425",0.000177054015822684
"1426",0.000182993875516546
"1427",0.000191326711951028
"1428",0.000199836323621546
"1429",0.000205928434962052
"1430",0.000207184172636799
"1431",0.000201906383511786
"1432",0.000189511298707011
"1433",0.000170650806587319
"1434",0.000147031004385355
"1435",0.000120990217419981
"1436",9.49729638878212e-05
"1437",7.10555577470322e-05
"1438",5.06409521426866e-05
"1439",3.43676809674477e-05
"1440",2.22044522465314e-05
"1441",1.36556476407e-05
"1442",7.99364896923863e-06
"1443",4.45403643788978e-06
"1444",2.36264882244093e-06
"1445",1.1934577236202e-06
"1446",5.74387994042515e-07
"1447",2.63627278156288e-07
"1448",1.1556820779028e-07
"1449",4.85163095537575e-08
"1450",5.28231903288519e-12
"1451",1.81970262039542e-11
"1452",5.98124634725592e-11
"1453",1.87297197076593e-10
"1454",5.58372953497993e-10
"1455",1.58430071585323e-09
"1456",4.27768541326717e-09
"1457",1.09902815885578e-08
"1458",2.68673788982257e-08
"1459",6.24966416576934e-08
"1460",1.38327975095591e-07
"1461",2.91340768359296e-07
"1462",5.83924809190085e-07
"1463",1.11382559905946e-06
"1464",2.02227716826819e-06
"1465",3.49551843509443e-06
"1466",5.7537426847071e-06
"1467",9.02256132549942e-06
"1468",1.34864729304167e-05
"1469",1.92316289086995e-05
"1470",2.61943201170387e-05
"1471",3.41379284957782e-05
"1472",4.26797631237652e-05
"1473",5.13773020213781e-05
"1474",5.98623885077409e-05
"1475",6.79885607074768e-05
"1476",7.59407333030111e-05
"1477",8.42566251370038e-05
"1478",9.37290130715439e-05
"1479",0.00010519310158012
"1480",0.00011924377152014
"1481",0.000135960005086678
"1482",0.000154726144461565
"1483",0.000174224163011259
"1484",0.000192627887370531
"1485",0.00020796915953437
"1486",0.000218586640725424
"1487",0.000223533297508035
"1488",0.000222824897528317
"1489",0.000217459002305114
"1490",0.000209203298030908
"1491",0.000200215205631159
"1492",0.000192588923301262
"1493",0.000187926569269437
"1494",0.000187009619502576
"1495",0.000189623199555419
"1496",0.000194567258745477
"1497",0.00019986892006995
"1498",0.000203177324623092
"1499",0.000202273656587786
"1500",0.000195580518575201
"1501",0.000182533812081144
"1502",0.000163707612508179
"1503",0.000140655924261007
"1504",0.00011552677194286
"1505",9.05745183358336e-05
"1506",6.7716410764697e-05
"1507",4.82450716699121e-05
"1508",3.27408036064975e-05
"1509",2.11583710024961e-05
"1510",1.30187174213545e-05
"1511",7.62667475116358e-06
"1512",4.25428477578635e-06
"1513",2.26025327510704e-06
"1514",1.14432168056571e-06
"1515",5.52574114096441e-07
"1516",2.54890359170317e-07
"1517",1.12605770451374e-07
"1518",4.78475426139972e-08
"1519",6.40074911132842e-12
"1520",2.19587602467472e-11
"1521",7.20160760286405e-11
"1522",2.25209753510042e-10
"1523",6.70797622830836e-10
"1524",1.90205121774762e-09
"1525",5.13306850640554e-09
"1526",1.31827887935758e-08
"1527",3.2217388321133e-08
"1528",7.49236015256847e-08
"1529",1.65804261399131e-07
"1530",3.49168619845393e-07
"1531",6.99781587702751e-07
"1532",1.33480351096936e-06
"1533",2.42358621369403e-06
"1534",4.18958196915437e-06
"1535",6.89723591201401e-06
"1536",1.08179321116376e-05
"1537",1.61742762452599e-05
"1538",2.30712363627133e-05
"1539",3.14334819534241e-05
"1540",4.0975747982146e-05
"1541",5.12315112153953e-05
"1542",6.16513117301465e-05
"1543",7.17575747144637e-05
"1544",8.13157712436173e-05
"1545",9.04637251202035e-05
"1546",9.9741778626644e-05
"1547",0.000109989729053832
"1548",0.000122116558835825
"1549",0.0001367936572286
"1550",0.000154156544552758
"1551",0.000173611289494946
"1552",0.000193822941630628
"1553",0.000212915972899272
"1554",0.0002288525267955
"1555",0.000239893646126318
"1556",0.000245014940608503
"1557",0.000244157342197634
"1558",0.000238244516583767
"1559",0.000228970821281903
"1560",0.000218427328871417
"1561",0.000208664959779427
"1562",0.000201289163012333
"1563",0.000197154802435772
"1564",0.000196203498218206
"1565",0.000197468692438352
"1566",0.000199259689621518
"1567",0.000199510709598973
"1568",0.000196239036131923
"1569",0.000188010693965778
"1570",0.000174288950364077
"1571",0.000155561984112315
"1572",0.000133211420075687
"1573",0.000109168178142162
"1574",8.54692404890366e-05
"1575",6.38500876902319e-05
"1576",4.54776719276892e-05
"1577",3.08666360571771e-05
"1578",1.99570442224711e-05
"1579",1.22901293732441e-05
"1580",7.20908287976956e-06
"1581",4.02865855411428e-06
"1582",2.14587920836652e-06
"1583",1.0904235048017e-06
"1584",5.29404997397529e-07
"1585",2.46200296965495e-07
"1586",1.10130420254725e-07
"1587",4.7698822318032e-08
"1588",7.70734505287366e-12
"1589",2.62690349188657e-11
"1590",8.58565567893397e-11
"1591",2.67956620601695e-10
"1592",7.97089305089507e-10
"1593",2.25807268986139e-09
"1594",6.08961655549167e-09
"1595",1.56308677074075e-08
"1596",3.81837589834762e-08
"1597",8.87687619248211e-08
"1598",1.96392782882292e-07
"1599",4.13509127761652e-07
"1600",8.28632894942925e-07
"1601",1.58050356604503e-06
"1602",2.869747356336e-06
"1603",4.961260069614e-06
"1604",8.16887698783031e-06
"1605",1.28152740247801e-05
"1606",1.91661303513468e-05
"1607",2.73483909739721e-05
"1608",3.72751288599996e-05
"1609",4.86082711860043e-05
"1610",6.07886927962611e-05
"1611",7.31470112227729e-05
"1612",8.50801770339723e-05
"1613",9.62480602498442e-05
"1614",0.000106724064368664
"1615",0.000117035588797763
"1616",0.00012805714702678
"1617",0.000140764147456933
"1618",0.000155904117854824
"1619",0.000173677822647812
"1620",0.000193532180568538
"1621",0.000214144338864264
"1622",0.000233625104480562
"1623",0.000249903342202373
"1624",0.000261192112742336
"1625",0.000266405458435597
"1626",0.000265407023910728
"1627",0.000259025723925577
"1628",0.000248847694566732
"1629",0.0002368565432128
"1630",0.000225021774625246
"1631",0.000214925260607455
"1632",0.000207484940658987
"1633",0.000202806630358635
"1634",0.000200180403248738
"1635",0.000198230613980107
"1636",0.000195211800006094
"1637",0.000189407681773363
"1638",0.000179547564439699
"1639",0.00016512869192622
"1640",0.000146547110158139
"1641",0.000124996088565516
"1642",0.000102168428821994
"1643",7.98625864620803e-05
"1644",5.96148773599787e-05
"1645",4.24550718139301e-05
"1646",2.8826839853887e-05
"1647",1.86553536139944e-05
"1648",1.15052897178909e-05
"1649",6.76288675875526e-06
"1650",3.790422713071e-06
"1651",2.02733440547833e-06
"1652",1.03629735232991e-06
"1653",5.0750768723093e-07
