"","x1","x2"
"4495",-1.7,1.25
"4496",-1.6,1.25
"4497",-1.5,1.25
"4498",-1.4,1.25
"4499",-1.3,1.25
"4500",-1.2,1.25
"4501",-1.1,1.25
"4502",-1,1.25
"4503",-0.9,1.25
"4504",-0.8,1.25
"4505",-0.7,1.25
"4506",-0.6,1.25
"4507",-0.5,1.25
"4508",-0.4,1.25
"4509",-0.3,1.25
"4510",-0.2,1.25
"4511",-0.1,1.25
"4512",0,1.25
"4513",0.1,1.25
"4514",0.2,1.25
"4515",0.3,1.25
"4516",0.4,1.25
"4517",0.5,1.25
"4518",0.6,1.25
"4519",0.7,1.25
"4520",0.8,1.25
"4521",0.9,1.25
"4522",1,1.25
"4523",1.1,1.25
"4524",1.2,1.25
"4525",1.3,1.25
"4526",1.4,1.25
"4527",1.5,1.25
"4528",1.6,1.25
"4529",1.7,1.25
"4530",1.8,1.25
"4531",1.9,1.25
"4532",2,1.25
"4533",2.1,1.25
"4534",2.2,1.25
"4535",2.3,1.25
"4536",2.4,1.25
"4537",2.5,1.25
"4538",2.6,1.25
"4539",2.7,1.25
"4540",2.8,1.25
"4541",2.9,1.25
"4542",3,1.25
"4543",3.1,1.25
"4544",3.2,1.25
"4545",3.3,1.25
"4546",3.4,1.25
"4547",3.5,1.25
"4548",3.6,1.25
"4549",3.7,1.25
"4550",3.8,1.25
"4551",3.9,1.25
"4552",4,1.25
"4553",4.1,1.25
"4554",4.2,1.25
"4555",-2.6,1.3
"4556",-2.5,1.3
"4557",-2.4,1.3
"4558",-2.3,1.3
"4559",-2.2,1.3
"4560",-2.1,1.3
"4561",-2,1.3
"4562",-1.9,1.3
"4563",-1.8,1.3
"4564",-1.7,1.3
"4565",-1.6,1.3
"4566",-1.5,1.3
"4567",-1.4,1.3
"4568",-1.3,1.3
"4569",-1.2,1.3
"4570",-1.1,1.3
"4571",-1,1.3
"4572",-0.9,1.3
"4573",-0.8,1.3
"4574",-0.7,1.3
"4575",-0.6,1.3
"4576",-0.5,1.3
"4577",-0.4,1.3
"4578",-0.3,1.3
"4579",-0.2,1.3
"4580",-0.1,1.3
"4581",0,1.3
"4582",0.1,1.3
"4583",0.2,1.3
"4584",0.3,1.3
"4585",0.4,1.3
"4586",0.5,1.3
"4587",0.6,1.3
"4588",0.7,1.3
"4589",0.8,1.3
"4590",0.9,1.3
"4591",1,1.3
"4592",1.1,1.3
"4593",1.2,1.3
"4594",1.3,1.3
"4595",1.4,1.3
"4596",1.5,1.3
"4597",1.6,1.3
"4598",1.7,1.3
"4599",1.8,1.3
"4600",1.9,1.3
"4601",2,1.3
"4602",2.1,1.3
"4603",2.2,1.3
"4604",2.3,1.3
"4605",2.4,1.3
"4606",2.5,1.3
"4607",2.6,1.3
"4608",2.7,1.3
"4609",2.8,1.3
"4610",2.9,1.3
"4611",3,1.3
"4612",3.1,1.3
"4613",3.2,1.3
"4614",3.3,1.3
"4615",3.4,1.3
"4616",3.5,1.3
"4617",3.6,1.3
"4618",3.7,1.3
"4619",3.8,1.3
"4620",3.9,1.3
"4621",4,1.3
"4622",4.1,1.3
"4623",4.2,1.3
"4624",-2.6,1.35
"4625",-2.5,1.35
"4626",-2.4,1.35
"4627",-2.3,1.35
"4628",-2.2,1.35
"4629",-2.1,1.35
"4630",-2,1.35
"4631",-1.9,1.35
"4632",-1.8,1.35
"4633",-1.7,1.35
"4634",-1.6,1.35
"4635",-1.5,1.35
"4636",-1.4,1.35
"4637",-1.3,1.35
"4638",-1.2,1.35
"4639",-1.1,1.35
"4640",-1,1.35
"4641",-0.9,1.35
"4642",-0.8,1.35
"4643",-0.7,1.35
"4644",-0.6,1.35
"4645",-0.5,1.35
"4646",-0.4,1.35
"4647",-0.3,1.35
"4648",-0.2,1.35
"4649",-0.1,1.35
"4650",0,1.35
"4651",0.1,1.35
"4652",0.2,1.35
"4653",0.3,1.35
"4654",0.4,1.35
"4655",0.5,1.35
"4656",0.6,1.35
"4657",0.7,1.35
"4658",0.8,1.35
"4659",0.9,1.35
"4660",1,1.35
"4661",1.1,1.35
"4662",1.2,1.35
"4663",1.3,1.35
"4664",1.4,1.35
"4665",1.5,1.35
"4666",1.6,1.35
"4667",1.7,1.35
"4668",1.8,1.35
"4669",1.9,1.35
"4670",2,1.35
"4671",2.1,1.35
"4672",2.2,1.35
"4673",2.3,1.35
"4674",2.4,1.35
"4675",2.5,1.35
"4676",2.6,1.35
"4677",2.7,1.35
"4678",2.8,1.35
"4679",2.9,1.35
"4680",3,1.35
"4681",3.1,1.35
"4682",3.2,1.35
"4683",3.3,1.35
"4684",3.4,1.35
"4685",3.5,1.35
"4686",3.6,1.35
"4687",3.7,1.35
"4688",3.8,1.35
"4689",3.9,1.35
"4690",4,1.35
"4691",4.1,1.35
"4692",4.2,1.35
"4693",-2.6,1.4
"4694",-2.5,1.4
"4695",-2.4,1.4
"4696",-2.3,1.4
"4697",-2.2,1.4
"4698",-2.1,1.4
"4699",-2,1.4
"4700",-1.9,1.4
"4701",-1.8,1.4
"4702",-1.7,1.4
"4703",-1.6,1.4
"4704",-1.5,1.4
"4705",-1.4,1.4
"4706",-1.3,1.4
"4707",-1.2,1.4
"4708",-1.1,1.4
"4709",-1,1.4
"4710",-0.9,1.4
"4711",-0.8,1.4
"4712",-0.7,1.4
"4713",-0.6,1.4
"4714",-0.5,1.4
"4715",-0.4,1.4
"4716",-0.3,1.4
"4717",-0.2,1.4
"4718",-0.1,1.4
"4719",0,1.4
"4720",0.1,1.4
"4721",0.2,1.4
"4722",0.3,1.4
"4723",0.4,1.4
"4724",0.5,1.4
"4725",0.6,1.4
"4726",0.7,1.4
"4727",0.8,1.4
"4728",0.9,1.4
"4729",1,1.4
"4730",1.1,1.4
"4731",1.2,1.4
"4732",1.3,1.4
"4733",1.4,1.4
"4734",1.5,1.4
"4735",1.6,1.4
"4736",1.7,1.4
"4737",1.8,1.4
"4738",1.9,1.4
"4739",2,1.4
"4740",2.1,1.4
"4741",2.2,1.4
"4742",2.3,1.4
"4743",2.4,1.4
"4744",2.5,1.4
"4745",2.6,1.4
"4746",2.7,1.4
"4747",2.8,1.4
"4748",2.9,1.4
"4749",3,1.4
"4750",3.1,1.4
"4751",3.2,1.4
"4752",3.3,1.4
"4753",3.4,1.4
"4754",3.5,1.4
"4755",3.6,1.4
"4756",3.7,1.4
"4757",3.8,1.4
"4758",3.9,1.4
"4759",4,1.4
"4760",4.1,1.4
"4761",4.2,1.4
"4762",-2.6,1.45
"4763",-2.5,1.45
"4764",-2.4,1.45
"4765",-2.3,1.45
"4766",-2.2,1.45
"4767",-2.1,1.45
"4768",-2,1.45
"4769",-1.9,1.45
"4770",-1.8,1.45
"4771",-1.7,1.45
"4772",-1.6,1.45
"4773",-1.5,1.45
"4774",-1.4,1.45
"4775",-1.3,1.45
"4776",-1.2,1.45
"4777",-1.1,1.45
"4778",-1,1.45
"4779",-0.9,1.45
"4780",-0.8,1.45
"4781",-0.7,1.45
"4782",-0.6,1.45
"4783",-0.5,1.45
"4784",-0.4,1.45
"4785",-0.3,1.45
"4786",-0.2,1.45
"4787",-0.1,1.45
"4788",0,1.45
"4789",0.1,1.45
"4790",0.2,1.45
"4791",0.3,1.45
"4792",0.4,1.45
"4793",0.5,1.45
"4794",0.6,1.45
"4795",0.7,1.45
"4796",0.8,1.45
"4797",0.9,1.45
"4798",1,1.45
"4799",1.1,1.45
"4800",1.2,1.45
"4801",1.3,1.45
"4802",1.4,1.45
"4803",1.5,1.45
"4804",1.6,1.45
"4805",1.7,1.45
"4806",1.8,1.45
"4807",1.9,1.45
"4808",2,1.45
"4809",2.1,1.45
"4810",2.2,1.45
"4811",2.3,1.45
"4812",2.4,1.45
"4813",2.5,1.45
"4814",2.6,1.45
"4815",2.7,1.45
"4816",2.8,1.45
"4817",2.9,1.45
"4818",3,1.45
"4819",3.1,1.45
"4820",3.2,1.45
"4821",3.3,1.45
"4822",3.4,1.45
"4823",3.5,1.45
"4824",3.6,1.45
"4825",3.7,1.45
"4826",3.8,1.45
"4827",3.9,1.45
"4828",4,1.45
"4829",4.1,1.45
"4830",4.2,1.45
"4831",-2.6,1.5
"4832",-2.5,1.5
"4833",-2.4,1.5
"4834",-2.3,1.5
"4835",-2.2,1.5
"4836",-2.1,1.5
"4837",-2,1.5
"4838",-1.9,1.5
"4839",-1.8,1.5
"4840",-1.7,1.5
"4841",-1.6,1.5
"4842",-1.5,1.5
"4843",-1.4,1.5
"4844",-1.3,1.5
"4845",-1.2,1.5
"4846",-1.1,1.5
"4847",-1,1.5
"4848",-0.9,1.5
"4849",-0.8,1.5
"4850",-0.7,1.5
"4851",-0.6,1.5
"4852",-0.5,1.5
"4853",-0.4,1.5
"4854",-0.3,1.5
"4855",-0.2,1.5
"4856",-0.1,1.5
"4857",0,1.5
"4858",0.1,1.5
"4859",0.2,1.5
"4860",0.3,1.5
"4861",0.4,1.5
"4862",0.5,1.5
"4863",0.6,1.5
"4864",0.7,1.5
"4865",0.8,1.5
"4866",0.9,1.5
"4867",1,1.5
"4868",1.1,1.5
"4869",1.2,1.5
"4870",1.3,1.5
"4871",1.4,1.5
"4872",1.5,1.5
"4873",1.6,1.5
"4874",1.7,1.5
"4875",1.8,1.5
"4876",1.9,1.5
"4877",2,1.5
"4878",2.1,1.5
"4879",2.2,1.5
"4880",2.3,1.5
"4881",2.4,1.5
"4882",2.5,1.5
"4883",2.6,1.5
"4884",2.7,1.5
"4885",2.8,1.5
"4886",2.9,1.5
"4887",3,1.5
"4888",3.1,1.5
"4889",3.2,1.5
"4890",3.3,1.5
"4891",3.4,1.5
"4892",3.5,1.5
"4893",3.6,1.5
"4894",3.7,1.5
"4895",3.8,1.5
"4896",3.9,1.5
"4897",4,1.5
"4898",4.1,1.5
"4899",4.2,1.5
"4900",-2.6,1.55
"4901",-2.5,1.55
"4902",-2.4,1.55
"4903",-2.3,1.55
"4904",-2.2,1.55
"4905",-2.1,1.55
"4906",-2,1.55
"4907",-1.9,1.55
"4908",-1.8,1.55
"4909",-1.7,1.55
"4910",-1.6,1.55
"4911",-1.5,1.55
"4912",-1.4,1.55
"4913",-1.3,1.55
"4914",-1.2,1.55
"4915",-1.1,1.55
"4916",-1,1.55
"4917",-0.9,1.55
"4918",-0.8,1.55
"4919",-0.7,1.55
"4920",-0.6,1.55
"4921",-0.5,1.55
"4922",-0.4,1.55
"4923",-0.3,1.55
"4924",-0.2,1.55
"4925",-0.1,1.55
"4926",0,1.55
"4927",0.1,1.55
"4928",0.2,1.55
"4929",0.3,1.55
"4930",0.4,1.55
"4931",0.5,1.55
"4932",0.6,1.55
"4933",0.7,1.55
"4934",0.8,1.55
"4935",0.9,1.55
"4936",1,1.55
"4937",1.1,1.55
"4938",1.2,1.55
"4939",1.3,1.55
"4940",1.4,1.55
"4941",1.5,1.55
"4942",1.6,1.55
"4943",1.7,1.55
"4944",1.8,1.55
"4945",1.9,1.55
"4946",2,1.55
"4947",2.1,1.55
"4948",2.2,1.55
"4949",2.3,1.55
"4950",2.4,1.55
"4951",2.5,1.55
"4952",2.6,1.55
"4953",2.7,1.55
"4954",2.8,1.55
"4955",2.9,1.55
"4956",3,1.55
"4957",3.1,1.55
"4958",3.2,1.55
"4959",3.3,1.55
"4960",3.4,1.55
"4961",3.5,1.55
"4962",3.6,1.55
"4963",3.7,1.55
"4964",3.8,1.55
"4965",3.9,1.55
"4966",4,1.55
"4967",4.1,1.55
"4968",4.2,1.55
"4969",-2.6,1.6
"4970",-2.5,1.6
"4971",-2.4,1.6
"4972",-2.3,1.6
"4973",-2.2,1.6
"4974",-2.1,1.6
"4975",-2,1.6
"4976",-1.9,1.6
"4977",-1.8,1.6
"4978",-1.7,1.6
"4979",-1.6,1.6
"4980",-1.5,1.6
"4981",-1.4,1.6
"4982",-1.3,1.6
"4983",-1.2,1.6
"4984",-1.1,1.6
"4985",-1,1.6
"4986",-0.9,1.6
"4987",-0.8,1.6
"4988",-0.7,1.6
"4989",-0.6,1.6
"4990",-0.5,1.6
"4991",-0.4,1.6
"4992",-0.3,1.6
"4993",-0.2,1.6
"4994",-0.1,1.6
"4995",0,1.6
"4996",0.1,1.6
"4997",0.2,1.6
"4998",0.3,1.6
"4999",0.4,1.6
"5000",0.5,1.6
"5001",0.6,1.6
"5002",0.7,1.6
"5003",0.8,1.6
"5004",0.9,1.6
"5005",1,1.6
"5006",1.1,1.6
"5007",1.2,1.6
"5008",1.3,1.6
"5009",1.4,1.6
"5010",1.5,1.6
"5011",1.6,1.6
"5012",1.7,1.6
"5013",1.8,1.6
"5014",1.9,1.6
"5015",2,1.6
"5016",2.1,1.6
"5017",2.2,1.6
"5018",2.3,1.6
"5019",2.4,1.6
"5020",2.5,1.6
"5021",2.6,1.6
"5022",2.7,1.6
"5023",2.8,1.6
"5024",2.9,1.6
"5025",3,1.6
"5026",3.1,1.6
"5027",3.2,1.6
"5028",3.3,1.6
"5029",3.4,1.6
"5030",3.5,1.6
"5031",3.6,1.6
"5032",3.7,1.6
"5033",3.8,1.6
"5034",3.9,1.6
"5035",4,1.6
"5036",4.1,1.6
"5037",4.2,1.6
"5038",-2.6,1.65
"5039",-2.5,1.65
"5040",-2.4,1.65
"5041",-2.3,1.65
"5042",-2.2,1.65
"5043",-2.1,1.65
"5044",-2,1.65
"5045",-1.9,1.65
"5046",-1.8,1.65
"5047",-1.7,1.65
"5048",-1.6,1.65
"5049",-1.5,1.65
"5050",-1.4,1.65
"5051",-1.3,1.65
"5052",-1.2,1.65
"5053",-1.1,1.65
"5054",-1,1.65
"5055",-0.9,1.65
"5056",-0.8,1.65
"5057",-0.7,1.65
"5058",-0.6,1.65
"5059",-0.5,1.65
"5060",-0.4,1.65
"5061",-0.3,1.65
"5062",-0.2,1.65
"5063",-0.1,1.65
"5064",0,1.65
"5065",0.1,1.65
"5066",0.2,1.65
"5067",0.3,1.65
"5068",0.4,1.65
"5069",0.5,1.65
"5070",0.6,1.65
"5071",0.7,1.65
"5072",0.8,1.65
"5073",0.9,1.65
"5074",1,1.65
"5075",1.1,1.65
"5076",1.2,1.65
"5077",1.3,1.65
"5078",1.4,1.65
"5079",1.5,1.65
"5080",1.6,1.65
"5081",1.7,1.65
"5082",1.8,1.65
"5083",1.9,1.65
"5084",2,1.65
"5085",2.1,1.65
"5086",2.2,1.65
"5087",2.3,1.65
"5088",2.4,1.65
"5089",2.5,1.65
"5090",2.6,1.65
"5091",2.7,1.65
"5092",2.8,1.65
"5093",2.9,1.65
"5094",3,1.65
"5095",3.1,1.65
"5096",3.2,1.65
"5097",3.3,1.65
"5098",3.4,1.65
"5099",3.5,1.65
"5100",3.6,1.65
"5101",3.7,1.65
"5102",3.8,1.65
"5103",3.9,1.65
"5104",4,1.65
"5105",4.1,1.65
"5106",4.2,1.65
"5107",-2.6,1.7
"5108",-2.5,1.7
"5109",-2.4,1.7
"5110",-2.3,1.7
"5111",-2.2,1.7
"5112",-2.1,1.7
"5113",-2,1.7
"5114",-1.9,1.7
"5115",-1.8,1.7
"5116",-1.7,1.7
"5117",-1.6,1.7
"5118",-1.5,1.7
"5119",-1.4,1.7
"5120",-1.3,1.7
"5121",-1.2,1.7
"5122",-1.1,1.7
"5123",-1,1.7
"5124",-0.9,1.7
"5125",-0.8,1.7
"5126",-0.7,1.7
"5127",-0.6,1.7
"5128",-0.5,1.7
"5129",-0.4,1.7
"5130",-0.3,1.7
"5131",-0.2,1.7
"5132",-0.1,1.7
"5133",0,1.7
"5134",0.1,1.7
"5135",0.2,1.7
"5136",0.3,1.7
"5137",0.4,1.7
"5138",0.5,1.7
"5139",0.6,1.7
"5140",0.7,1.7
"5141",0.8,1.7
"5142",0.9,1.7
"5143",1,1.7
"5144",1.1,1.7
"5145",1.2,1.7
"5146",1.3,1.7
"5147",1.4,1.7
"5148",1.5,1.7
"5149",1.6,1.7
"5150",1.7,1.7
"5151",1.8,1.7
"5152",1.9,1.7
"5153",2,1.7
"5154",2.1,1.7
"5155",2.2,1.7
"5156",2.3,1.7
"5157",2.4,1.7
"5158",2.5,1.7
"5159",2.6,1.7
"5160",2.7,1.7
"5161",2.8,1.7
"5162",2.9,1.7
"5163",3,1.7
"5164",3.1,1.7
"5165",3.2,1.7
"5166",3.3,1.7
"5167",3.4,1.7
"5168",3.5,1.7
"5169",3.6,1.7
"5170",3.7,1.7
"5171",3.8,1.7
"5172",3.9,1.7
"5173",4,1.7
"5174",4.1,1.7
"5175",4.2,1.7
"5176",-2.6,1.75
"5177",-2.5,1.75
"5178",-2.4,1.75
"5179",-2.3,1.75
"5180",-2.2,1.75
"5181",-2.1,1.75
"5182",-2,1.75
"5183",-1.9,1.75
"5184",-1.8,1.75
"5185",-1.7,1.75
"5186",-1.6,1.75
"5187",-1.5,1.75
"5188",-1.4,1.75
"5189",-1.3,1.75
"5190",-1.2,1.75
"5191",-1.1,1.75
"5192",-1,1.75
"5193",-0.9,1.75
"5194",-0.8,1.75
"5195",-0.7,1.75
"5196",-0.6,1.75
"5197",-0.5,1.75
"5198",-0.4,1.75
"5199",-0.3,1.75
"5200",-0.2,1.75
"5201",-0.1,1.75
"5202",0,1.75
"5203",0.1,1.75
"5204",0.2,1.75
"5205",0.3,1.75
"5206",0.4,1.75
"5207",0.5,1.75
"5208",0.6,1.75
"5209",0.7,1.75
"5210",0.8,1.75
"5211",0.9,1.75
"5212",1,1.75
"5213",1.1,1.75
"5214",1.2,1.75
"5215",1.3,1.75
"5216",1.4,1.75
"5217",1.5,1.75
"5218",1.6,1.75
"5219",1.7,1.75
"5220",1.8,1.75
"5221",1.9,1.75
"5222",2,1.75
"5223",2.1,1.75
"5224",2.2,1.75
"5225",2.3,1.75
"5226",2.4,1.75
"5227",2.5,1.75
"5228",2.6,1.75
"5229",2.7,1.75
"5230",2.8,1.75
"5231",2.9,1.75
"5232",3,1.75
"5233",3.1,1.75
"5234",3.2,1.75
"5235",3.3,1.75
"5236",3.4,1.75
"5237",3.5,1.75
"5238",3.6,1.75
"5239",3.7,1.75
"5240",3.8,1.75
"5241",3.9,1.75
"5242",4,1.75
"5243",4.1,1.75
"5244",4.2,1.75
"5245",-2.6,1.8
"5246",-2.5,1.8
"5247",-2.4,1.8
"5248",-2.3,1.8
"5249",-2.2,1.8
"5250",-2.1,1.8
"5251",-2,1.8
"5252",-1.9,1.8
"5253",-1.8,1.8
"5254",-1.7,1.8
"5255",-1.6,1.8
"5256",-1.5,1.8
"5257",-1.4,1.8
"5258",-1.3,1.8
"5259",-1.2,1.8
"5260",-1.1,1.8
"5261",-1,1.8
"5262",-0.9,1.8
"5263",-0.8,1.8
"5264",-0.7,1.8
"5265",-0.6,1.8
"5266",-0.5,1.8
"5267",-0.4,1.8
"5268",-0.3,1.8
"5269",-0.2,1.8
"5270",-0.1,1.8
"5271",0,1.8
"5272",0.1,1.8
"5273",0.2,1.8
"5274",0.3,1.8
"5275",0.4,1.8
"5276",0.5,1.8
"5277",0.6,1.8
"5278",0.7,1.8
"5279",0.8,1.8
"5280",0.9,1.8
"5281",1,1.8
"5282",1.1,1.8
"5283",1.2,1.8
"5284",1.3,1.8
"5285",1.4,1.8
"5286",1.5,1.8
"5287",1.6,1.8
"5288",1.7,1.8
"5289",1.8,1.8
"5290",1.9,1.8
"5291",2,1.8
"5292",2.1,1.8
"5293",2.2,1.8
"5294",2.3,1.8
"5295",2.4,1.8
"5296",2.5,1.8
"5297",2.6,1.8
"5298",2.7,1.8
"5299",2.8,1.8
"5300",2.9,1.8
"5301",3,1.8
"5302",3.1,1.8
"5303",3.2,1.8
"5304",3.3,1.8
"5305",3.4,1.8
"5306",3.5,1.8
"5307",3.6,1.8
"5308",3.7,1.8
"5309",3.8,1.8
"5310",3.9,1.8
"5311",4,1.8
"5312",4.1,1.8
"5313",4.2,1.8
"5314",-2.6,1.85
"5315",-2.5,1.85
"5316",-2.4,1.85
"5317",-2.3,1.85
"5318",-2.2,1.85
"5319",-2.1,1.85
"5320",-2,1.85
"5321",-1.9,1.85
"5322",-1.8,1.85
"5323",-1.7,1.85
"5324",-1.6,1.85
"5325",-1.5,1.85
"5326",-1.4,1.85
"5327",-1.3,1.85
"5328",-1.2,1.85
"5329",-1.1,1.85
"5330",-1,1.85
"5331",-0.9,1.85
"5332",-0.8,1.85
"5333",-0.7,1.85
"5334",-0.6,1.85
"5335",-0.5,1.85
"5336",-0.4,1.85
"5337",-0.3,1.85
"5338",-0.2,1.85
"5339",-0.1,1.85
"5340",0,1.85
"5341",0.1,1.85
"5342",0.2,1.85
"5343",0.3,1.85
"5344",0.4,1.85
"5345",0.5,1.85
"5346",0.6,1.85
"5347",0.7,1.85
"5348",0.8,1.85
"5349",0.9,1.85
"5350",1,1.85
"5351",1.1,1.85
"5352",1.2,1.85
"5353",1.3,1.85
"5354",1.4,1.85
"5355",1.5,1.85
"5356",1.6,1.85
"5357",1.7,1.85
"5358",1.8,1.85
"5359",1.9,1.85
"5360",2,1.85
"5361",2.1,1.85
"5362",2.2,1.85
"5363",2.3,1.85
"5364",2.4,1.85
"5365",2.5,1.85
"5366",2.6,1.85
"5367",2.7,1.85
"5368",2.8,1.85
"5369",2.9,1.85
"5370",3,1.85
"5371",3.1,1.85
"5372",3.2,1.85
"5373",3.3,1.85
"5374",3.4,1.85
"5375",3.5,1.85
"5376",3.6,1.85
"5377",3.7,1.85
"5378",3.8,1.85
"5379",3.9,1.85
"5380",4,1.85
"5381",4.1,1.85
"5382",4.2,1.85
"5383",-2.6,1.9
"5384",-2.5,1.9
"5385",-2.4,1.9
"5386",-2.3,1.9
"5387",-2.2,1.9
"5388",-2.1,1.9
"5389",-2,1.9
"5390",-1.9,1.9
"5391",-1.8,1.9
"5392",-1.7,1.9
"5393",-1.6,1.9
"5394",-1.5,1.9
"5395",-1.4,1.9
"5396",-1.3,1.9
"5397",-1.2,1.9
"5398",-1.1,1.9
"5399",-1,1.9
"5400",-0.9,1.9
"5401",-0.8,1.9
"5402",-0.7,1.9
"5403",-0.6,1.9
"5404",-0.5,1.9
"5405",-0.4,1.9
"5406",-0.3,1.9
"5407",-0.2,1.9
"5408",-0.1,1.9
"5409",0,1.9
"5410",0.1,1.9
"5411",0.2,1.9
"5412",0.3,1.9
"5413",0.4,1.9
"5414",0.5,1.9
"5415",0.6,1.9
"5416",0.7,1.9
"5417",0.8,1.9
"5418",0.9,1.9
"5419",1,1.9
"5420",1.1,1.9
"5421",1.2,1.9
"5422",1.3,1.9
"5423",1.4,1.9
"5424",1.5,1.9
"5425",1.6,1.9
"5426",1.7,1.9
"5427",1.8,1.9
"5428",1.9,1.9
"5429",2,1.9
"5430",2.1,1.9
"5431",2.2,1.9
"5432",2.3,1.9
"5433",2.4,1.9
"5434",2.5,1.9
"5435",2.6,1.9
"5436",2.7,1.9
"5437",2.8,1.9
"5438",2.9,1.9
"5439",3,1.9
"5440",3.1,1.9
"5441",3.2,1.9
"5442",3.3,1.9
"5443",3.4,1.9
"5444",3.5,1.9
"5445",3.6,1.9
"5446",3.7,1.9
"5447",3.8,1.9
"5448",3.9,1.9
"5449",4,1.9
"5450",4.1,1.9
"5451",4.2,1.9
"5452",-2.6,1.95
"5453",-2.5,1.95
"5454",-2.4,1.95
"5455",-2.3,1.95
"5456",-2.2,1.95
"5457",-2.1,1.95
"5458",-2,1.95
"5459",-1.9,1.95
"5460",-1.8,1.95
"5461",-1.7,1.95
"5462",-1.6,1.95
"5463",-1.5,1.95
"5464",-1.4,1.95
"5465",-1.3,1.95
"5466",-1.2,1.95
"5467",-1.1,1.95
"5468",-1,1.95
"5469",-0.9,1.95
"5470",-0.8,1.95
"5471",-0.7,1.95
"5472",-0.6,1.95
"5473",-0.5,1.95
"5474",-0.4,1.95
"5475",-0.3,1.95
"5476",-0.2,1.95
"5477",-0.1,1.95
"5478",0,1.95
"5479",0.1,1.95
"5480",0.2,1.95
"5481",0.3,1.95
"5482",0.4,1.95
"5483",0.5,1.95
"5484",0.6,1.95
"5485",0.7,1.95
"5486",0.8,1.95
"5487",0.9,1.95
"5488",1,1.95
"5489",1.1,1.95
"5490",1.2,1.95
"5491",1.3,1.95
"5492",1.4,1.95
"5493",1.5,1.95
"5494",1.6,1.95
"5495",1.7,1.95
"5496",1.8,1.95
"5497",1.9,1.95
"5498",2,1.95
"5499",2.1,1.95
"5500",2.2,1.95
"5501",2.3,1.95
"5502",2.4,1.95
"5503",2.5,1.95
"5504",2.6,1.95
"5505",2.7,1.95
"5506",2.8,1.95
"5507",2.9,1.95
"5508",3,1.95
"5509",3.1,1.95
"5510",3.2,1.95
"5511",3.3,1.95
"5512",3.4,1.95
"5513",3.5,1.95
"5514",3.6,1.95
"5515",3.7,1.95
"5516",3.8,1.95
"5517",3.9,1.95
"5518",4,1.95
"5519",4.1,1.95
"5520",4.2,1.95
"5521",-2.6,2
"5522",-2.5,2
"5523",-2.4,2
"5524",-2.3,2
"5525",-2.2,2
"5526",-2.1,2
"5527",-2,2
"5528",-1.9,2
"5529",-1.8,2
"5530",-1.7,2
"5531",-1.6,2
"5532",-1.5,2
"5533",-1.4,2
"5534",-1.3,2
"5535",-1.2,2
"5536",-1.1,2
"5537",-1,2
"5538",-0.9,2
"5539",-0.8,2
"5540",-0.7,2
"5541",-0.6,2
"5542",-0.5,2
"5543",-0.4,2
"5544",-0.3,2
"5545",-0.2,2
"5546",-0.1,2
"5547",0,2
"5548",0.1,2
"5549",0.2,2
"5550",0.3,2
"5551",0.4,2
"5552",0.5,2
"5553",0.6,2
"5554",0.7,2
"5555",0.8,2
"5556",0.9,2
"5557",1,2
"5558",1.1,2
"5559",1.2,2
"5560",1.3,2
"5561",1.4,2
"5562",1.5,2
"5563",1.6,2
"5564",1.7,2
"5565",1.8,2
"5566",1.9,2
"5567",2,2
"5568",2.1,2
"5569",2.2,2
"5570",2.3,2
"5571",2.4,2
"5572",2.5,2
"5573",2.6,2
"5574",2.7,2
"5575",2.8,2
"5576",2.9,2
"5577",3,2
"5578",3.1,2
"5579",3.2,2
"5580",3.3,2
"5581",3.4,2
"5582",3.5,2
"5583",3.6,2
"5584",3.7,2
"5585",3.8,2
"5586",3.9,2
"5587",4,2
"5588",4.1,2
"5589",4.2,2
"5590",-2.6,2.05
"5591",-2.5,2.05
"5592",-2.4,2.05
"5593",-2.3,2.05
"5594",-2.2,2.05
"5595",-2.1,2.05
"5596",-2,2.05
"5597",-1.9,2.05
"5598",-1.8,2.05
"5599",-1.7,2.05
"5600",-1.6,2.05
"5601",-1.5,2.05
"5602",-1.4,2.05
"5603",-1.3,2.05
"5604",-1.2,2.05
"5605",-1.1,2.05
"5606",-1,2.05
"5607",-0.9,2.05
"5608",-0.8,2.05
"5609",-0.7,2.05
"5610",-0.6,2.05
"5611",-0.5,2.05
"5612",-0.4,2.05
"5613",-0.3,2.05
"5614",-0.2,2.05
"5615",-0.1,2.05
"5616",0,2.05
"5617",0.1,2.05
"5618",0.2,2.05
"5619",0.3,2.05
"5620",0.4,2.05
"5621",0.5,2.05
"5622",0.6,2.05
"5623",0.7,2.05
"5624",0.8,2.05
"5625",0.9,2.05
"5626",1,2.05
"5627",1.1,2.05
"5628",1.2,2.05
"5629",1.3,2.05
"5630",1.4,2.05
"5631",1.5,2.05
"5632",1.6,2.05
"5633",1.7,2.05
"5634",1.8,2.05
"5635",1.9,2.05
"5636",2,2.05
"5637",2.1,2.05
"5638",2.2,2.05
"5639",2.3,2.05
"5640",2.4,2.05
"5641",2.5,2.05
"5642",2.6,2.05
"5643",2.7,2.05
"5644",2.8,2.05
"5645",2.9,2.05
"5646",3,2.05
"5647",3.1,2.05
"5648",3.2,2.05
"5649",3.3,2.05
"5650",3.4,2.05
"5651",3.5,2.05
"5652",3.6,2.05
"5653",3.7,2.05
"5654",3.8,2.05
